customerID,Churn
CUST_ID10445,No
CUST_ID10446,Yes
CUST_ID10447,No
CUST_ID10448,No
CUST_ID10449,Yes
CUST_ID10450,No
CUST_ID10451,Yes
CUST_ID10452,No
CUST_ID10453,No
CUST_ID10454,No
CUST_ID10455,No
CUST_ID10456,No
CUST_ID10457,No
CUST_ID10458,No
CUST_ID10459,No
CUST_ID10460,No
CUST_ID10461,No
CUST_ID10462,No
CUST_ID10463,No
CUST_ID10464,Yes
CUST_ID10465,No
CUST_ID10466,No
CUST_ID10467,No
CUST_ID10468,No
CUST_ID10469,Yes
CUST_ID10470,No
CUST_ID10471,No
CUST_ID10472,No
CUST_ID10473,No
CUST_ID10474,No
CUST_ID10475,No
CUST_ID10476,No
CUST_ID10477,Yes
CUST_ID10478,No
CUST_ID10479,No
CUST_ID10480,No
CUST_ID10481,No
CUST_ID10482,No
CUST_ID10483,No
CUST_ID10484,No
CUST_ID10485,No
CUST_ID10486,No
CUST_ID10487,No
CUST_ID10488,No
CUST_ID10489,Yes
CUST_ID10490,No
CUST_ID10491,Yes
CUST_ID10492,No
CUST_ID10493,No
CUST_ID10494,Yes
CUST_ID10495,No
CUST_ID10496,No
CUST_ID10497,No
CUST_ID10498,Yes
CUST_ID10499,No
CUST_ID10500,Yes
CUST_ID10501,No
CUST_ID10502,No
CUST_ID10503,No
CUST_ID10504,No
CUST_ID10505,No
CUST_ID10506,Yes
CUST_ID10507,No
CUST_ID10508,No
CUST_ID10509,No
CUST_ID10510,No
CUST_ID10511,Yes
CUST_ID10512,No
CUST_ID10513,No
CUST_ID10514,No
CUST_ID10515,No
CUST_ID10516,No
CUST_ID10517,No
CUST_ID10518,No
CUST_ID10519,No
CUST_ID10520,No
CUST_ID10521,No
CUST_ID10522,No
CUST_ID10523,No
CUST_ID10524,No
CUST_ID10525,No
CUST_ID10526,No
CUST_ID10527,No
CUST_ID10528,No
CUST_ID10529,No
CUST_ID10530,Yes
CUST_ID10531,Yes
CUST_ID10532,No
CUST_ID10533,Yes
CUST_ID10534,No
CUST_ID10535,No
CUST_ID10536,No
CUST_ID10537,No
CUST_ID10538,No
CUST_ID10539,No
CUST_ID10540,No
CUST_ID10541,No
CUST_ID10542,No
CUST_ID10543,No
CUST_ID10544,No
CUST_ID10545,Yes
CUST_ID10546,No
CUST_ID10547,No
CUST_ID10548,No
CUST_ID10549,Yes
CUST_ID10550,No
CUST_ID10551,Yes
CUST_ID10552,Yes
CUST_ID10553,No
CUST_ID10554,No
CUST_ID10555,No
CUST_ID10556,Yes
CUST_ID10557,Yes
CUST_ID10558,No
CUST_ID10559,No
CUST_ID10560,No
CUST_ID10561,No
CUST_ID10562,Yes
CUST_ID10563,No
CUST_ID10564,No
CUST_ID10565,No
CUST_ID10566,Yes
CUST_ID10567,No
CUST_ID10568,No
CUST_ID10569,No
CUST_ID10570,Yes
CUST_ID10571,Yes
CUST_ID10572,Yes
CUST_ID10573,No
CUST_ID10574,No
CUST_ID10575,Yes
CUST_ID10576,No
CUST_ID10577,No
CUST_ID10578,No
CUST_ID10579,Yes
CUST_ID10580,No
CUST_ID10581,Yes
CUST_ID10582,No
CUST_ID10583,Yes
CUST_ID10584,Yes
CUST_ID10585,No
CUST_ID10586,Yes
CUST_ID10587,No
CUST_ID10588,No
CUST_ID10589,Yes
CUST_ID10590,Yes
CUST_ID10591,No
CUST_ID10592,No
CUST_ID10593,No
CUST_ID10594,Yes
CUST_ID10595,No
CUST_ID10596,Yes
CUST_ID10597,No
CUST_ID10598,Yes
CUST_ID10599,No
CUST_ID10600,No
CUST_ID10601,No
CUST_ID10602,No
CUST_ID10603,No
CUST_ID10604,No
CUST_ID10605,No
CUST_ID10606,No
CUST_ID10607,No
CUST_ID10608,No
CUST_ID10609,No
CUST_ID10610,No
CUST_ID10611,Yes
CUST_ID10612,No
CUST_ID10613,No
CUST_ID10614,No
CUST_ID10615,No
CUST_ID10616,No
CUST_ID10617,Yes
CUST_ID10618,No
CUST_ID10619,No
CUST_ID10620,No
CUST_ID10621,No
CUST_ID10622,No
CUST_ID10623,No
CUST_ID10624,No
CUST_ID10625,Yes
CUST_ID10626,No
CUST_ID10627,No
CUST_ID10628,No
CUST_ID10629,No
CUST_ID10630,Yes
CUST_ID10631,Yes
CUST_ID10632,No
CUST_ID10633,No
CUST_ID10634,No
CUST_ID10635,No
CUST_ID10636,No
CUST_ID10637,Yes
CUST_ID10638,No
CUST_ID10639,No
CUST_ID10640,No
CUST_ID10641,No
CUST_ID10642,No
CUST_ID10643,No
CUST_ID10644,Yes
CUST_ID10645,No
CUST_ID10646,Yes
CUST_ID10647,No
CUST_ID10648,No
CUST_ID10649,No
CUST_ID10650,No
CUST_ID10651,No
CUST_ID10652,No
CUST_ID10653,No
CUST_ID10654,No
CUST_ID10655,No
CUST_ID10656,No
CUST_ID10657,No
CUST_ID10658,Yes
CUST_ID10659,No
CUST_ID10660,No
CUST_ID10661,No
CUST_ID10662,No
CUST_ID10663,Yes
CUST_ID10664,Yes
CUST_ID10665,No
CUST_ID10666,No
CUST_ID10667,No
CUST_ID10668,No
CUST_ID10669,No
CUST_ID10670,No
CUST_ID10671,Yes
CUST_ID10672,No
CUST_ID10673,No
CUST_ID10674,No
CUST_ID10675,No
CUST_ID10676,No
CUST_ID10677,No
CUST_ID10678,No
CUST_ID10679,No
CUST_ID10680,No
CUST_ID10681,Yes
CUST_ID10682,No
CUST_ID10683,No
CUST_ID10684,No
CUST_ID10685,No
CUST_ID10686,No
CUST_ID10687,No
CUST_ID10688,No
CUST_ID10689,No
CUST_ID10690,Yes
CUST_ID10691,No
CUST_ID10692,No
CUST_ID10693,Yes
CUST_ID10694,No
CUST_ID10695,Yes
CUST_ID10696,No
CUST_ID10697,No
CUST_ID10698,No
CUST_ID10699,No
CUST_ID10700,Yes
CUST_ID10701,No
CUST_ID10702,No
CUST_ID10703,No
CUST_ID10704,No
CUST_ID10705,Yes
CUST_ID10706,No
CUST_ID10707,No
CUST_ID10708,No
CUST_ID10709,No
CUST_ID10710,No
CUST_ID10711,No
CUST_ID10712,No
CUST_ID10713,No
CUST_ID10714,Yes
CUST_ID10715,Yes
CUST_ID10716,No
CUST_ID10717,No
CUST_ID10718,No
CUST_ID10719,No
CUST_ID10720,No
CUST_ID10721,No
CUST_ID10722,No
CUST_ID10723,No
CUST_ID10724,Yes
CUST_ID10725,No
CUST_ID10726,No
CUST_ID10727,No
CUST_ID10728,Yes
CUST_ID10729,No
CUST_ID10730,No
CUST_ID10731,No
CUST_ID10732,No
CUST_ID10733,No
CUST_ID10734,No
CUST_ID10735,No
CUST_ID10736,No
CUST_ID10737,No
CUST_ID10738,No
CUST_ID10739,No
CUST_ID10740,No
CUST_ID10741,No
CUST_ID10742,No
CUST_ID10743,No
CUST_ID10744,No
CUST_ID10745,No
CUST_ID10746,No
CUST_ID10747,No
CUST_ID10748,Yes
CUST_ID10749,No
CUST_ID10750,No
CUST_ID10751,No
CUST_ID10752,No
CUST_ID10753,No
CUST_ID10754,No
CUST_ID10755,No
CUST_ID10756,No
CUST_ID10757,No
CUST_ID10758,No
CUST_ID10759,No
CUST_ID10760,No
CUST_ID10761,No
CUST_ID10762,Yes
CUST_ID10763,No
CUST_ID10764,No
CUST_ID10765,Yes
CUST_ID10766,Yes
CUST_ID10767,Yes
CUST_ID10768,No
CUST_ID10769,No
CUST_ID10770,Yes
CUST_ID10771,No
CUST_ID10772,No
CUST_ID10773,No
CUST_ID10774,No
CUST_ID10775,No
CUST_ID10776,No
CUST_ID10777,Yes
CUST_ID10778,No
CUST_ID10779,Yes
CUST_ID10780,No
CUST_ID10781,No
CUST_ID10782,No
CUST_ID10783,Yes
CUST_ID10784,Yes
CUST_ID10785,No
CUST_ID10786,No
CUST_ID10787,No
CUST_ID10788,No
CUST_ID10789,No
CUST_ID10790,No
CUST_ID10791,No
CUST_ID10792,No
CUST_ID10793,No
CUST_ID10794,No
CUST_ID10795,No
CUST_ID10796,No
CUST_ID10797,Yes
CUST_ID10798,No
CUST_ID10799,No
CUST_ID10800,No
CUST_ID10801,No
CUST_ID10802,No
CUST_ID10803,No
CUST_ID10804,No
CUST_ID10805,Yes
CUST_ID10806,No
CUST_ID10807,No
CUST_ID10808,No
CUST_ID10809,No
CUST_ID10810,No
CUST_ID10811,No
CUST_ID10812,No
CUST_ID10813,No
CUST_ID10814,No
CUST_ID10815,No
CUST_ID10816,No
CUST_ID10817,No
CUST_ID10818,No
CUST_ID10819,No
CUST_ID10820,No
CUST_ID10821,Yes
CUST_ID10822,No
CUST_ID10823,No
CUST_ID10824,No
CUST_ID10825,No
CUST_ID10826,No
CUST_ID10827,No
CUST_ID10828,Yes
CUST_ID10829,No
CUST_ID10830,Yes
CUST_ID10831,No
CUST_ID10832,No
CUST_ID10833,No
CUST_ID10834,No
CUST_ID10835,No
CUST_ID10836,No
CUST_ID10837,Yes
CUST_ID10838,No
CUST_ID10839,No
CUST_ID10840,No
CUST_ID10841,No
CUST_ID10842,Yes
CUST_ID10843,Yes
CUST_ID10844,No
CUST_ID10845,No
CUST_ID10846,Yes
CUST_ID10847,Yes
CUST_ID10848,No
CUST_ID10849,No
CUST_ID10850,No
CUST_ID10851,Yes
CUST_ID10852,No
CUST_ID10853,No
CUST_ID10854,No
CUST_ID10855,No
CUST_ID10856,Yes
CUST_ID10857,No
CUST_ID10858,No
CUST_ID10859,No
CUST_ID10860,No
CUST_ID10861,No
CUST_ID10862,No
CUST_ID10863,Yes
CUST_ID10864,No
CUST_ID10865,No
CUST_ID10866,No
CUST_ID10867,No
CUST_ID10868,No
CUST_ID10869,No
CUST_ID10870,No
CUST_ID10871,No
CUST_ID10872,No
CUST_ID10873,No
CUST_ID10874,No
CUST_ID10875,No
CUST_ID10876,No
CUST_ID10877,No
CUST_ID10878,No
CUST_ID10879,No
CUST_ID10880,No
CUST_ID10881,No
CUST_ID10882,No
CUST_ID10883,No
CUST_ID10884,Yes
CUST_ID10885,No
CUST_ID10886,No
CUST_ID10887,No
CUST_ID10888,No
CUST_ID10889,No
CUST_ID10890,Yes
CUST_ID10891,Yes
CUST_ID10892,No
CUST_ID10893,No
CUST_ID10894,No
CUST_ID10895,No
CUST_ID10896,No
CUST_ID10897,No
CUST_ID10898,No
CUST_ID10899,No
CUST_ID10900,No
CUST_ID10901,Yes
CUST_ID10902,No
CUST_ID10903,No
CUST_ID10904,No
CUST_ID10905,No
CUST_ID10906,No
CUST_ID10907,No
CUST_ID10908,Yes
CUST_ID10909,No
CUST_ID10910,No
CUST_ID10911,No
CUST_ID10912,Yes
CUST_ID10913,Yes
CUST_ID10914,No
CUST_ID10915,No
CUST_ID10916,No
CUST_ID10917,No
CUST_ID10918,Yes
CUST_ID10919,No
CUST_ID10920,No
CUST_ID10921,No
CUST_ID10922,No
CUST_ID10923,Yes
CUST_ID10924,No
CUST_ID10925,No
CUST_ID10926,Yes
CUST_ID10927,No
CUST_ID10928,No
CUST_ID10929,No
CUST_ID10930,Yes
CUST_ID10931,No
CUST_ID10932,Yes
CUST_ID10933,Yes
CUST_ID10934,No
CUST_ID10935,No
CUST_ID10936,No
CUST_ID10937,No
CUST_ID10938,No
CUST_ID10939,No
CUST_ID10940,No
CUST_ID10941,Yes
CUST_ID10942,No
CUST_ID10943,No
CUST_ID10944,Yes
CUST_ID10945,No
CUST_ID10946,No
CUST_ID10947,Yes
CUST_ID10948,No
CUST_ID10949,No
CUST_ID10950,No
CUST_ID10951,No
CUST_ID10952,Yes
CUST_ID10953,Yes
CUST_ID10954,No
CUST_ID10955,No
CUST_ID10956,No
CUST_ID10957,No
CUST_ID10958,No
CUST_ID10959,No
CUST_ID10960,No
CUST_ID10961,No
CUST_ID10962,Yes
CUST_ID10963,No
CUST_ID10964,No
CUST_ID10965,No
CUST_ID10966,Yes
CUST_ID10967,No
CUST_ID10968,No
CUST_ID10969,No
CUST_ID10970,No
CUST_ID10971,No
CUST_ID10972,No
CUST_ID10973,No
CUST_ID10974,No
CUST_ID10975,No
CUST_ID10976,No
CUST_ID10977,No
CUST_ID10978,No
CUST_ID10979,No
CUST_ID10980,No
CUST_ID10981,No
CUST_ID10982,No
CUST_ID10983,No
CUST_ID10984,No
CUST_ID10985,No
CUST_ID10986,Yes
CUST_ID10987,No
CUST_ID10988,No
CUST_ID10989,No
CUST_ID10990,No
CUST_ID10991,No
CUST_ID10992,No
CUST_ID10993,No
CUST_ID10994,No
CUST_ID10995,Yes
CUST_ID10996,No
CUST_ID10997,No
CUST_ID10998,No
CUST_ID10999,No
CUST_ID11000,No
CUST_ID11001,No
CUST_ID11002,No
CUST_ID11003,No
CUST_ID11004,No
CUST_ID11005,No
CUST_ID11006,No
CUST_ID11007,No
CUST_ID11008,No
CUST_ID11009,Yes
CUST_ID11010,No
CUST_ID11011,No
CUST_ID11012,No
CUST_ID11013,No
CUST_ID11014,No
CUST_ID11015,No
CUST_ID11016,No
CUST_ID11017,No
CUST_ID11018,Yes
CUST_ID11019,No
CUST_ID11020,No
CUST_ID11021,No
CUST_ID11022,No
CUST_ID11023,No
CUST_ID11024,No
CUST_ID11025,No
CUST_ID11026,No
CUST_ID11027,No
CUST_ID11028,No
CUST_ID11029,No
CUST_ID11030,No
CUST_ID11031,No
CUST_ID11032,No
CUST_ID11033,Yes
CUST_ID11034,No
CUST_ID11035,No
CUST_ID11036,No
CUST_ID11037,No
CUST_ID11038,No
CUST_ID11039,No
CUST_ID11040,No
CUST_ID11041,No
CUST_ID11042,Yes
CUST_ID11043,Yes
CUST_ID11044,No
CUST_ID11045,No
CUST_ID11046,No
CUST_ID11047,No
CUST_ID11048,No
CUST_ID11049,No
CUST_ID11050,No
CUST_ID11051,No
CUST_ID11052,No
CUST_ID11053,No
CUST_ID11054,No
CUST_ID11055,No
CUST_ID11056,No
CUST_ID11057,No
CUST_ID11058,No
CUST_ID11059,No
CUST_ID11060,Yes
CUST_ID11061,No
CUST_ID11062,No
CUST_ID11063,Yes
CUST_ID11064,No
CUST_ID11065,No
CUST_ID11066,No
CUST_ID11067,No
CUST_ID11068,No
CUST_ID11069,No
CUST_ID11070,No
CUST_ID11071,No
CUST_ID11072,Yes
CUST_ID11073,Yes
CUST_ID11074,No
CUST_ID11075,No
CUST_ID11076,Yes
CUST_ID11077,No
CUST_ID11078,No
CUST_ID11079,No
CUST_ID11080,No
CUST_ID11081,No
CUST_ID11082,No
CUST_ID11083,No
CUST_ID11084,No
CUST_ID11085,No
CUST_ID11086,No
CUST_ID11087,Yes
CUST_ID11088,Yes
CUST_ID11089,No
CUST_ID11090,No
CUST_ID11091,No
CUST_ID11092,No
CUST_ID11093,No
CUST_ID11094,No
CUST_ID11095,Yes
CUST_ID11096,No
CUST_ID11097,No
CUST_ID11098,No
CUST_ID11099,No
CUST_ID11100,No
CUST_ID11101,No
CUST_ID11102,No
CUST_ID11103,No
CUST_ID11104,No
CUST_ID11105,No
CUST_ID11106,No
CUST_ID11107,No
CUST_ID11108,No
CUST_ID11109,No
CUST_ID11110,No
CUST_ID11111,No
CUST_ID11112,No
CUST_ID11113,No
CUST_ID11114,No
CUST_ID11115,No
CUST_ID11116,No
CUST_ID11117,Yes
CUST_ID11118,No
CUST_ID11119,No
CUST_ID11120,No
CUST_ID11121,No
CUST_ID11122,No
CUST_ID11123,No
CUST_ID11124,Yes
CUST_ID11125,No
CUST_ID11126,No
CUST_ID11127,No
CUST_ID11128,No
CUST_ID11129,No
CUST_ID11130,No
CUST_ID11131,No
CUST_ID11132,No
CUST_ID11133,No
CUST_ID11134,No
CUST_ID11135,No
CUST_ID11136,No
CUST_ID11137,No
CUST_ID11138,Yes
CUST_ID11139,No
CUST_ID11140,No
CUST_ID11141,No
CUST_ID11142,No
CUST_ID11143,No
CUST_ID11144,No
CUST_ID11145,No
CUST_ID11146,No
CUST_ID11147,No
CUST_ID11148,No
CUST_ID11149,Yes
CUST_ID11150,Yes
CUST_ID11151,No
CUST_ID11152,No
CUST_ID11153,Yes
CUST_ID11154,No
CUST_ID11155,No
CUST_ID11156,No
CUST_ID11157,No
CUST_ID11158,No
CUST_ID11159,Yes
CUST_ID11160,No
CUST_ID11161,No
CUST_ID11162,No
CUST_ID11163,No
CUST_ID11164,Yes
CUST_ID11165,No
CUST_ID11166,No
CUST_ID11167,No
CUST_ID11168,No
CUST_ID11169,No
CUST_ID11170,No
CUST_ID11171,Yes
CUST_ID11172,No
CUST_ID11173,Yes
CUST_ID11174,No
CUST_ID11175,Yes
CUST_ID11176,No
CUST_ID11177,No
CUST_ID11178,No
CUST_ID11179,No
CUST_ID11180,No
CUST_ID11181,No
CUST_ID11182,No
CUST_ID11183,Yes
CUST_ID11184,No
CUST_ID11185,No
CUST_ID11186,No
CUST_ID11187,No
CUST_ID11188,No
CUST_ID11189,No
CUST_ID11190,No
CUST_ID11191,No
CUST_ID11192,No
CUST_ID11193,Yes
CUST_ID11194,No
CUST_ID11195,No
CUST_ID11196,Yes
CUST_ID11197,No
CUST_ID11198,No
CUST_ID11199,Yes
CUST_ID11200,No
CUST_ID11201,No
CUST_ID11202,No
CUST_ID11203,No
CUST_ID11204,Yes
CUST_ID11205,No
CUST_ID11206,No
CUST_ID11207,No
CUST_ID11208,No
CUST_ID11209,No
CUST_ID11210,No
CUST_ID11211,Yes
CUST_ID11212,No
CUST_ID11213,Yes
CUST_ID11214,No
CUST_ID11215,No
CUST_ID11216,No
CUST_ID11217,No
CUST_ID11218,No
CUST_ID11219,Yes
CUST_ID11220,No
CUST_ID11221,No
CUST_ID11222,Yes
CUST_ID11223,No
CUST_ID11224,No
CUST_ID11225,Yes
CUST_ID11226,Yes
CUST_ID11227,Yes
CUST_ID11228,No
CUST_ID11229,No
CUST_ID11230,Yes
CUST_ID11231,No
CUST_ID11232,No
CUST_ID11233,No
CUST_ID11234,No
CUST_ID11235,No
CUST_ID11236,No
CUST_ID11237,No
CUST_ID11238,No
CUST_ID11239,No
CUST_ID11240,No
CUST_ID11241,Yes
CUST_ID11242,No
CUST_ID11243,No
CUST_ID11244,No
CUST_ID11245,No
CUST_ID11246,No
CUST_ID11247,No
CUST_ID11248,No
CUST_ID11249,No
CUST_ID11250,No
CUST_ID11251,No
CUST_ID11252,No
CUST_ID11253,No
CUST_ID11254,No
CUST_ID11255,No
CUST_ID11256,Yes
CUST_ID11257,No
CUST_ID11258,Yes
CUST_ID11259,No
CUST_ID11260,No
CUST_ID11261,No
CUST_ID11262,No
CUST_ID11263,No
CUST_ID11264,No
CUST_ID11265,No
CUST_ID11266,No
CUST_ID11267,No
CUST_ID11268,No
CUST_ID11269,No
CUST_ID11270,No
CUST_ID11271,No
CUST_ID11272,No
CUST_ID11273,No
CUST_ID11274,No
CUST_ID11275,No
CUST_ID11276,No
CUST_ID11277,No
CUST_ID11278,No
CUST_ID11279,No
CUST_ID11280,No
CUST_ID11281,No
CUST_ID11282,No
CUST_ID11283,No
CUST_ID11284,No
CUST_ID11285,No
CUST_ID11286,No
CUST_ID11287,Yes
CUST_ID11288,No
CUST_ID11289,No
CUST_ID11290,Yes
CUST_ID11291,No
CUST_ID11292,No
CUST_ID11293,No
CUST_ID11294,No
CUST_ID11295,No
CUST_ID11296,No
CUST_ID11297,No
CUST_ID11298,Yes
CUST_ID11299,No
CUST_ID11300,No
CUST_ID11301,Yes
CUST_ID11302,No
CUST_ID11303,Yes
CUST_ID11304,No
CUST_ID11305,No
CUST_ID11306,No
CUST_ID11307,Yes
CUST_ID11308,Yes
CUST_ID11309,No
CUST_ID11310,No
CUST_ID11311,No
CUST_ID11312,No
CUST_ID11313,No
CUST_ID11314,No
CUST_ID11315,No
CUST_ID11316,No
CUST_ID11317,Yes
CUST_ID11318,Yes
CUST_ID11319,No
CUST_ID11320,No
CUST_ID11321,No
CUST_ID11322,No
CUST_ID11323,No
CUST_ID11324,No
CUST_ID11325,No
CUST_ID11326,No
CUST_ID11327,No
CUST_ID11328,Yes
CUST_ID11329,No
CUST_ID11330,No
CUST_ID11331,No
CUST_ID11332,No
CUST_ID11333,Yes
CUST_ID11334,No
CUST_ID11335,No
CUST_ID11336,No
CUST_ID11337,No
CUST_ID11338,No
CUST_ID11339,No
CUST_ID11340,No
CUST_ID11341,No
CUST_ID11342,No
CUST_ID11343,Yes
CUST_ID11344,No
CUST_ID11345,No
CUST_ID11346,Yes
CUST_ID11347,No
CUST_ID11348,No
CUST_ID11349,Yes
CUST_ID11350,No
CUST_ID11351,No
CUST_ID11352,No
CUST_ID11353,No
CUST_ID11354,No
CUST_ID11355,No
CUST_ID11356,No
CUST_ID11357,No
CUST_ID11358,No
CUST_ID11359,No
CUST_ID11360,No
CUST_ID11361,No
CUST_ID11362,No
CUST_ID11363,Yes
CUST_ID11364,No
CUST_ID11365,No
CUST_ID11366,No
CUST_ID11367,No
CUST_ID11368,No
CUST_ID11369,No
CUST_ID11370,Yes
CUST_ID11371,No
CUST_ID11372,No
CUST_ID11373,No
CUST_ID11374,No
CUST_ID11375,No
CUST_ID11376,No
CUST_ID11377,No
CUST_ID11378,No
CUST_ID11379,No
CUST_ID11380,No
CUST_ID11381,No
CUST_ID11382,No
CUST_ID11383,No
CUST_ID11384,No
CUST_ID11385,No
CUST_ID11386,No
CUST_ID11387,No
CUST_ID11388,No
CUST_ID11389,No
CUST_ID11390,No
CUST_ID11391,No
CUST_ID11392,No
CUST_ID11393,Yes
CUST_ID11394,Yes
CUST_ID11395,No
CUST_ID11396,No
CUST_ID11397,No
CUST_ID11398,Yes
CUST_ID11399,Yes
CUST_ID11400,No
CUST_ID11401,No
CUST_ID11402,Yes
CUST_ID11403,No
CUST_ID11404,Yes
CUST_ID11405,No
CUST_ID11406,No
CUST_ID11407,No
CUST_ID11408,Yes
CUST_ID11409,No
CUST_ID11410,No
CUST_ID11411,No
CUST_ID11412,No
CUST_ID11413,No
CUST_ID11414,No
CUST_ID11415,No
CUST_ID11416,No
CUST_ID11417,No
CUST_ID11418,Yes
CUST_ID11419,No
CUST_ID11420,Yes
CUST_ID11421,Yes
CUST_ID11422,No
CUST_ID11423,No
CUST_ID11424,Yes
CUST_ID11425,No
CUST_ID11426,No
CUST_ID11427,No
CUST_ID11428,No
CUST_ID11429,No
CUST_ID11430,Yes
CUST_ID11431,No
CUST_ID11432,No
CUST_ID11433,No
CUST_ID11434,No
CUST_ID11435,No
CUST_ID11436,No
CUST_ID11437,No
CUST_ID11438,Yes
CUST_ID11439,No
CUST_ID11440,No
CUST_ID11441,Yes
CUST_ID11442,No
CUST_ID11443,No
CUST_ID11444,No
CUST_ID11445,No
CUST_ID11446,No
CUST_ID11447,No
CUST_ID11448,No
CUST_ID11449,Yes
CUST_ID11450,No
CUST_ID11451,Yes
CUST_ID11452,No
CUST_ID11453,No
CUST_ID11454,No
CUST_ID11455,No
CUST_ID11456,No
CUST_ID11457,No
CUST_ID11458,No
CUST_ID11459,No
CUST_ID11460,No
CUST_ID11461,No
CUST_ID11462,No
CUST_ID11463,No
CUST_ID11464,No
CUST_ID11465,No
CUST_ID11466,No
CUST_ID11467,No
CUST_ID11468,No
CUST_ID11469,Yes
CUST_ID11470,No
CUST_ID11471,No
CUST_ID11472,No
CUST_ID11473,No
CUST_ID11474,No
CUST_ID11475,No
CUST_ID11476,No
CUST_ID11477,No
CUST_ID11478,Yes
CUST_ID11479,No
CUST_ID11480,Yes
CUST_ID11481,No
CUST_ID11482,No
CUST_ID11483,No
CUST_ID11484,No
CUST_ID11485,No
CUST_ID11486,No
CUST_ID11487,No
CUST_ID11488,No
CUST_ID11489,No
CUST_ID11490,Yes
CUST_ID11491,No
CUST_ID11492,No
CUST_ID11493,No
CUST_ID11494,No
CUST_ID11495,No
CUST_ID11496,No
CUST_ID11497,Yes
CUST_ID11498,No
CUST_ID11499,No
CUST_ID11500,No
CUST_ID11501,No
CUST_ID11502,No
CUST_ID11503,No
CUST_ID11504,No
CUST_ID11505,No
CUST_ID11506,No
CUST_ID11507,No
CUST_ID11508,No
CUST_ID11509,No
CUST_ID11510,No
CUST_ID11511,No
CUST_ID11512,No
CUST_ID11513,No
CUST_ID11514,Yes
CUST_ID11515,No
CUST_ID11516,No
CUST_ID11517,No
CUST_ID11518,No
CUST_ID11519,No
CUST_ID11520,No
CUST_ID11521,Yes
CUST_ID11522,No
CUST_ID11523,No
CUST_ID11524,No
CUST_ID11525,No
CUST_ID11526,No
CUST_ID11527,No
CUST_ID11528,No
CUST_ID11529,No
CUST_ID11530,No
CUST_ID11531,No
CUST_ID11532,No
CUST_ID11533,No
CUST_ID11534,No
CUST_ID11535,No
CUST_ID11536,No
CUST_ID11537,No
CUST_ID11538,No
CUST_ID11539,Yes
CUST_ID11540,No
CUST_ID11541,Yes
CUST_ID11542,No
CUST_ID11543,No
CUST_ID11544,Yes
CUST_ID11545,Yes
CUST_ID11546,No
CUST_ID11547,No
CUST_ID11548,No
CUST_ID11549,No
CUST_ID11550,Yes
CUST_ID11551,No
CUST_ID11552,No
CUST_ID11553,No
CUST_ID11554,No
CUST_ID11555,No
CUST_ID11556,No
CUST_ID11557,No
CUST_ID11558,No
CUST_ID11559,No
CUST_ID11560,No
CUST_ID11561,No
CUST_ID11562,No
CUST_ID11563,No
CUST_ID11564,No
CUST_ID11565,No
CUST_ID11566,No
CUST_ID11567,No
CUST_ID11568,No
CUST_ID11569,No
CUST_ID11570,No
CUST_ID11571,Yes
CUST_ID11572,No
CUST_ID11573,No
CUST_ID11574,Yes
CUST_ID11575,No
CUST_ID11576,No
CUST_ID11577,No
CUST_ID11578,No
CUST_ID11579,No
CUST_ID11580,No
CUST_ID11581,No
CUST_ID11582,Yes
CUST_ID11583,No
CUST_ID11584,No
CUST_ID11585,No
CUST_ID11586,No
CUST_ID11587,No
CUST_ID11588,No
CUST_ID11589,No
CUST_ID11590,No
CUST_ID11591,No
CUST_ID11592,No
CUST_ID11593,No
CUST_ID11594,No
CUST_ID11595,No
CUST_ID11596,No
CUST_ID11597,No
CUST_ID11598,No
CUST_ID11599,No
CUST_ID11600,No
CUST_ID11601,No
CUST_ID11602,No
CUST_ID11603,No
CUST_ID11604,No
CUST_ID11605,Yes
CUST_ID11606,Yes
CUST_ID11607,No
CUST_ID11608,Yes
CUST_ID11609,No
CUST_ID11610,No
CUST_ID11611,No
CUST_ID11612,No
CUST_ID11613,No
CUST_ID11614,No
CUST_ID11615,No
CUST_ID11616,No
CUST_ID11617,No
CUST_ID11618,No
CUST_ID11619,No
CUST_ID11620,No
CUST_ID11621,Yes
CUST_ID11622,No
CUST_ID11623,No
CUST_ID11624,No
CUST_ID11625,Yes
CUST_ID11626,No
CUST_ID11627,No
CUST_ID11628,No
CUST_ID11629,No
CUST_ID11630,No
CUST_ID11631,No
CUST_ID11632,No
CUST_ID11633,No
CUST_ID11634,No
CUST_ID11635,No
CUST_ID11636,No
CUST_ID11637,No
CUST_ID11638,No
CUST_ID11639,No
CUST_ID11640,No
CUST_ID11641,No
CUST_ID11642,No
CUST_ID11643,Yes
CUST_ID11644,No
CUST_ID11645,No
CUST_ID11646,Yes
CUST_ID11647,No
CUST_ID11648,No
CUST_ID11649,No
CUST_ID11650,Yes
CUST_ID11651,No
CUST_ID11652,No
CUST_ID11653,No
CUST_ID11654,No
CUST_ID11655,No
CUST_ID11656,No
CUST_ID11657,Yes
CUST_ID11658,No
CUST_ID11659,No
CUST_ID11660,No
CUST_ID11661,No
CUST_ID11662,No
CUST_ID11663,No
CUST_ID11664,No
CUST_ID11665,No
CUST_ID11666,No
CUST_ID11667,Yes
CUST_ID11668,Yes
CUST_ID11669,No
CUST_ID11670,No
CUST_ID11671,No
CUST_ID11672,No
CUST_ID11673,No
CUST_ID11674,No
CUST_ID11675,No
CUST_ID11676,No
CUST_ID11677,Yes
CUST_ID11678,No
